,synopsis,demography,type,name,genre,score,book_status,book_cover,read,pending,following,favorite,have,abandoned,uuid
124,"Antes de la caída de Chen Fei, uno de los cinco seres celestiales celestiales, el artefacto ardiente invirtió el tiempo y el espacio y nació de nuevo a los dieciocho años. La traición de la ex novia, la traición del mejor amigo, la supresión de la familia.... Todos los arrepentimientos de la vida pasada, este mundo va a tomar el camino del hada, no puedo soportarlo, no lo evites, no lo dejes, sólo por el cielo, la ciudad está sellada!",Shounen,MANHUA,Urban God ( 2019 ),"Acción, Fantasia, Reencarnación, Romance, Comedia, Artes Marciales, Sobrenatural",8.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d58d3902f96f.jpg,1.7K,5.2K,15.8K,2.8K,1.5K,1.2K,c509d2c6-d080-4939-a01c-d1c3b3361809
125,"Yang Jian es exiliado al reino humano desde los Cielos para arrepentirse. Su ex pareja, The Howling Celestial Hound, se ha reencarnado en una niña. Sé testigo de cómo un Bárbaro Inmortal de los Cielos y su compañero mueven a 100 demonios hasta las lágrimas.",Shounen,MANHUA,How To Be God,"Acción, Aventura, Comedia, Fantasia, Artes Marciales, Reencarnación",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d8bb9ba33f30.jpg,366,1.8K,3.9K,649,426,373,ef72e7e2-6a88-4b41-bfad-d43de7d51032
126,"Wang Ling ha desarrollado habilidades increíbles desde una edad temprana. Sin embargo, para llevar una vida ordinaria, decide limitar sus poderes en un talismán. Desafortunadamente, su dulce vida diaria se ve amenazada cuando tiene que participar en una competencia cuando ingresa a la escuela secundaria.",Shounen,MANHUA,The Daily Life of the Immortal King ( 2020 ),"Acción, Comedia, Magia, Vida Escolar, Ciencia Ficción, Superpoderes",9.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/614e5ce50943e.jpg,1K,4.6K,10.3K,2.8K,1.1K,625,2f3066f5-507e-4b4c-bd56-c0cfdd900caa
127,"En el juego multijugador en línea Glory, Ye Xiu es bien conocido como el experto en libros de texto y un jugador de primer nivel. Por una serie de circunstancias, fue expulsado por la fuerza de su equipo profesional. Después de dejar la escena de los juegos profesionales, reside en un Café Internet empleado como uno de los gerentes. Cuando Glory lanza el décimo servidor, se lanza al juego una vez más, equipado con diez años de experiencia en el juego, recuerdos del pasado y un arma incompleta de fabricación propia. Comienza su viaje de regreso a la cima. Después de conspirar e intrigar, ¿quién me quitó la gloria? Bajo la influencia de la tormenta, mis esperanzas nunca se romperán. En su magnificencia, el camino no se perderá, ¡porque yo volveré! El manhua está basado en la popular novela Quan Zhi Gao Shou de Butterfly Blue.",Shounen,MANHUA,El avatar del rey ( 2020 ),"Acción, Aventura, Artes Marciales, Realidad Virtual",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/6023110ca5814.jpg,486,2.1K,4.4K,1.1K,588,257,b64591ed-cd83-4578-b7bc-a3cd5faaa72c
128,"Adaptado de la novela ""Super Warrior"" en chino e inglés. El Rey de los Soldados, que fue traicionado por un traidor en su equipo , provocó la caída de su confidente y su regreso a la ciudad, causando una feroz batalla. desencadenando una tormenta sangrienta. ¿Los héroes salvan la belleza? ¿Sigues jugando a los cerdos y comiendo tigres? ¿Hay un duende? ¿Niña ruda? ¿Pequeña Loli? ¡Con los brazos alrededor de la cintura de la belleza, Esto ya esta Hecho!",Shounen,MANHUA,The Super Soldier ( 2019 ),"Acción, Harem, Artes Marciales, Romance, Aventura, Fantasia, Sobrenatural",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5ebca4adbca16.jpg,598,1.9K,4.6K,1.1K,584,276,a82b1abf-4ee3-431c-aedc-8657a6086f37
129,"Desde su nacimiento, Wang Fu es un humano criado por la raza de las bestias, a pesar de que estos nunca lo aceptaron, Wang Fu aun se preocupa por la seguridad de su hogar. Cuando Black Star Race regresa, algo cambiado, lo que obliga a Wang Fu a emprender un viaje para encontrar su verdadero ser.",Shounen,MANHUA,Tiger and Sharp Claws ( 2018 ),"Acción, Aventura, Comedia, Fantasia, Artes Marciales, Tragedia",8.88,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/39030_TMOManga5af55f2ddabc9.jpg,473,2.2K,7.7K,486,237,351,2678c058-e540-4fc0-bdcd-8154c2e31682
130,"liu feng, un chico normal que vive por meses en un ciber café, solo se la pasa jugando todo el día, todo normal. es tan salado como el mar que muere cuando explota su PC, y al morir reencarnar en otro mundo y aquí es donde entro a traducir, quieres saber más lee este hermoso manhwa.",Shounen,MANHUA,Mo Shou Jian Sheng ( 2019 ),"Acción, Aventura, Fantasia, Artes Marciales, Romance, Comedia, Harem",6.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/602c5d7bbf8a8.jpg,1.6K,4.7K,12.1K,3.1K,1.5K,969,218b32ad-db0a-4a35-aa98-7dcfb4e60384
131,"El clan Zhou es el clan más poderoso de las Tierras del Norte. La rama principal de la familia es extremadamente rica y poderosa, y sus miembros viven vidas despreocupadas y lujosas, con acceso a cualquier cosa que puedan desear. Las otras ramas pasan su vida en servidumbre a la rama principal, en un estado de existencia cercano al de los esclavos. Zhou Yi es uno de los miembros de la familia de la rama, y su vida es una de perpetua labor y sumisión, solo queriendo alejarse de ella con su novia Xiao Qing. Después de una secuencia de eventos trágicos, tomará una legendaria espada espiritual y se embarcará en un camino de venganza para perseguir a aquellos que destruyeron sus esperanzas y sueños de una existencia pacífica...",Shounen,MANHUA,Legend of Spirit Blade ( 2018 ),"Acción, Fantasia, Romance, Drama, Artes Marciales",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c232e613e10c.jpg,638,2.4K,7.6K,988,525,386,9926c83b-81d2-4325-9e10-2eba8279b110
132,"La humanidad estaba al borde de la extinción en la era donde los demonios se multiplicaban cada vez más. Para contrarrestarlo, se erigieron seis templos que protegieron a la población sobreviviente. El joven protagonista se une a uno de los templos para convertirse en Caballero y poder salvar a su madre, pero ¿podrá el chico ascender a lo más alto durante sus aventuras llenas de maravillas y convertirse en el Caballero más fuerte para así heredar el trono?",Shounen,MANHUA,Shen Yin Wang Zuo ( 2014 ),"Acción, Aventura, Fantasia, Sobrenatural",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fda914d80c3e.jpg,1.3K,6.6K,19.7K,2K,939,853,08ba406b-9c22-464f-befa-f72781c482a9
133,"La historia principal se enfoca en MI LIU un híbrido entre un humano y un vampiro siendo este el primero en su especie al tener la sangre de ambas razas... Luego de algunos problemas en su pasado... MI LIU y sus compañeros deciden robar un banco de seguros... El cual no logran tener existo en su robo y son capturado por la fuerza especial RDE... Tras un interrogatorio MI LIU descubre que los rehenes que estaban en el banco fueron brutalmente asesinados... De esta manera ellos van a juicio y como castigo se los sentencia con la pena de muerte... Cuando MI LIU creía en lo peor... Se despierta en una pequeña celda con 2 personas desconocida... Tratando de entender por que aun seguía vivo... Para luego saber que se encontraba en un lugar llamado ""Quing Li"" donde fueron liberados con otros prisioneros... Y es aquí cuando empieza la aventura y supervivencia de nuestro protagonista y sus compañeros...",Shounen,MANHUA,SpaceTime Prisoner ( 2016 ),"Acción, Vampiros, Sobrenatural, Drama, Fantasia, Ciencia Ficción",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/15484_TMOManga57fa0cff69238.jpg,307,3K,5.2K,373,210,192,012e61a7-f0c7-4895-9b4b-9cc7bc197db6
134,"¿Que diablos? ¿Esa acosadora que me intimidó desde que tenía seis años, en realidad se convirtió en una chica bonita después de tres años de vivir separados? ¿E incluso corrió a nuestro lugar de duelo acordado para confesarse, esperando que yo pueda convertirme en su novio? Este es un complot en mi contra! ¡Definitivamente hay una enorme conspiración detrás de esto! ¡No seré engañado por ti! ¡Incluso si rompes y actúas de manera lamentable, te seguiré ignorando y humillando, hasta que hayas pagado por completo todas las injuticias de mi infancia! ¿Qué estás mirando? ¡Hay motivos muy razonables para intimidar a una chica!",Shounen,MANHUA,No voy a ser acosado por una chica ( 2017 ),"Comedia, Ecchi, Harem, Romance, Vida Escolar",5.50,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e3085414820d.jpg,446,1.8K,4.7K,940,503,325,60eda10b-ac64-4c04-93bf-06ee1b1ddaad
135,"Resumen En el Continente Canglan, solo aquellos que logran despertar un Espíritu Marcial pueden caminar en el camino de la cultivación. En este mundo, solo aquellos con espíritus marciales más fuertes pueden comunicarse con los cielos y la tierra. Qin Nan, nacido en la ciudad de Linshui, era un genio sin par que poseía talento y se pensaba que se convertiría en un gran cultivador en el futuro. Sin embargo, las cosas cambiaron cuando terminó despertando un espíritu marcial de grado 1, lo que lo llevó a ser considerado como basura. Afortunadamente, Qin Nan fue golpeado por un rayo mientras practicaba sus artes marciales y, por casualidad, obtuvo el Espíritu de batalla divino, que era capaz de subir de nivel. Al romper la regla final del Continente Canglan, Qin Nan no sabía que su Espíritu Marcial poseía un gran secreto que poco a poco desentrañaría el misterio a medida que la historia continúa. Ahora únete a Qin Nan y su compañero a lo largo de su viaje, luchando contra varios oponentes, burlando a sus enemigos y buscando las respuestas para descubrir misterios.",Shounen,MANHUA,Berserk Soberano de Batalla,"Acción, Aventura, Apocalíptico, Fantasia, Artes Marciales, Comedia, Ecchi",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d1b0f7dd354e.jpg,606,2.2K,5.3K,854,538,401,9e7ede5d-2374-44e8-8835-cc2d7b37d776
136,"Cuando incontables de mis compañeros de clase se volvieron adictos al popular juego ""Batalla de los dioses"", no fui tentado. Este juego es muy realista, basado en poderosos generales históricos y figuras míticas, donde luchan entre sí! Tu potencial determina tu destino, el ganador se convierte en el rey mientras que aquellos que son derrotados, comen polvo. El análisis falló....... ¿Qué pasa con esta situación? ¿Es un bicho? Mi perfil no puede coincidir con el de un personaje. En ese caso, ¡felicidades por activar la historia oculta del juego! Yo accidentalmente......... Lo abrí.......",Shounen,MANHUA,"Convertirse en el asesino de dios, el camino del dios asesino ( 2019 )","Acción, Ecchi, Fantasia, Realidad Virtual",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5d1b15db77e37.jpg,610,2.9K,6.3K,961,594,524,495ff23d-13d0-4a9e-8def-8a6fbac8e8a9
137,Traicionado por su propio hermano de sangre ... ¿Qué puede ser más sorprendente? ¡Renacer en el cuerpo de su hermanita! Una historia de venganza y renacimiento.,Shounen,MANHUA,Rhapsody of Mulan,"Acción, Artes Marciales, Comedia, Aventura",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/28544_TMOManga596024b09469f.jpg,333,1.6K,2.8K,500,267,251,ee392d5d-6b6d-4109-8125-d0e006fe5909
138,"La antigua civilización cayó y fue sellada. Los humanos encontraron una misteriosa tableta de piedra y un hombre que dormía eternamente. A través de las investigaciones, lanzaron el mundo 100% virtual, los gobiernos de la federación se expandieron por todo el mundo, millones de personas inmersas en el mundo. Mientras el Protagonista principal estaba entrando en el mundo virtual, su género cambió y se convirtió en mujer, comenzando una serie de aventuras escalofriantes. La realidad está enredada dentro de la realidad virtual, moviendo el mundo hacia una dirección desconocida ...",Shounen,MANHUA,I am not a goddes ( 2018 ),"Acción, Aventura, Ecchi, Fantasia, Género Bender, Realidad Virtual",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5beb2bb140e88.jpg,319,1.8K,3.2K,612,345,313,28d6bf03-5d2a-4e05-a625-ebcd37d3b143
139,"Constantemente socava las reglas tácitas de este mundo, siempre pensando que es un joven bueno y recto. Era odiado por innumerables tipos de la alta sociedad, pero podía tener la supremacía en los corazones de las personas. ¡Llevando la sangre y la venganza, las fuerzas especiales de primer nivel que regresan a la ciudad son extremadamente geniales y sangrientas!",Shounen,MANHUA,City Evil King ( 2019 ),"Acción, Comedia, Harem, Artes Marciales, Romance, Drama, Sobrenatural",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5eed3c80a5788.jpg,864,2.7K,6.6K,1.6K,852,530,fba8ea7d-abee-4e8c-bdb3-0964a2d0a2d4
140,"Hace cinco años, alguien engañó a la empresa de mi padre y perdió su dinero. Jiang Beichen sufrió humillaciones frente a sus familiares para tratar la enfermedad de su padre, e incluso fue despiadadamente abandonado por su prometida y finalmente se hundió en el río. Cinco años después, volvió con gloria y con sed de venganza. No solo eliminó todos los que engañaron a su padre, sino que también se paró en la cima de Kyushu, dominando el mundo.",Shounen,MANHUA,Dragon Son-in-Law God of War ( 2020 ),"Acción, Artes Marciales, Romance, Harem, Comedia, Fantasia, Tragedia",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5fd2f3de13434.jpg,1.4K,3.5K,8.6K,2.7K,1.3K,675,1417287b-a84b-43a9-8e94-8a88308678cf
141,"El joven Xiao Lang se despertó con un Espíritu Divino, pero los otros creyeron que era inútil. Fue ridiculizado por todos y algunos incluso enviaron asesinos tras él, lo que lo obligó a abandonar su clan. A partir de entonces, superó sus límites y alcanzó una fuerza inimaginable. ""Si los Cielos me restringen, entonces romperé los Cielos!""",Shounen,MANHUA,Rise of The Demon King ( 1997 ),"Acción, Aventura, Comedia, Fantasia, Artes Marciales",5.29,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5beb2f44b1960.jpg,1.4K,4.8K,13.2K,2.5K,1.3K,869,b67667f7-7099-4dfa-a04c-f9fdb78a0430
142,"Ella resucito como el jefe opuesto de la historia, pero fue eliminada por el protagonista masculino. Ahora ella reencarna una vez mas, cuando su enemigo es aun joven.Obteniendo de esta forma una ventaja en su debilidad. Le hará tomar una decisión entre: 1. Matarlo o 2. Crecer juntos y obtener sus tesoros. Decide la segunda Pero, las cosas no siempre funcionan, ya que accidentalmente cría una oveja para que sea un gran lobo",Shounen,MANHUA,The Distinguished Cute Master ( 2018 ),"Acción, Comedia, Fantasia, Magia, Artes Marciales, Reencarnación, Romance",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5c6a7b5acf8e6.jpg,1.1K,4.7K,11.8K,2.6K,1.1K,893,e5c3b094-4edc-4040-adc8-7156d421e25b
143,"A mediados del siglo XVII, Wu San Gui derrocó al Palacio Mu Wang con la ayuda de una persona misteriosa, lo que les permitió hacer lo que quisieran en Yun Nan. La facción restante del Palacio Mu Wang se escondió en reclusión para luego ser masacrada y un simple joven llamado Jing Xiu Ming se convirtió en el único superviviente después de ser salvado por la discípulo del médico divino Yunyou llamada Ling Le Sui. Sin embargo, consiguió ser infectada con una enfermedad que hace que la gente se vuelva desenfrenada. Jing Xiu Ming, junto con la discípulo del médico divino Yunyou, emprenderá un viaje para matar al asesino que masacró a toda su aldea y encontrar una cura para dicha enfermedad.",Shounen,MANHUA,Red Spirit,"Aventura, Acción, Artes Marciales, Drama",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/39555_TMOManga5b14395d70373.jpg,162,1.1K,2.4K,275,181,133,2aed67a2-950e-41d9-82cb-f64fa9060682
144,El amor es confinamiento y posesión pero dedicación y libertad es la poderosa sangre de los bellos humanos. Enamorarse de la sangre de la sirvienta implica morderla gentilmente y convertirla en tu propiedad.,Josei,MANHUA,Sweet Bite Marks ( 2016 ),"Sobrenatural, Vampiros, Romance, Misterio, Drama",10.00,FINALIZADO,https://otakuteca.com/images/books/cover/60c98647e273b.jpg,3.7K,5.4K,11.2K,2.8K,1.1K,968,d5ae1962-4782-4e64-8de0-a3b2af686253
145,"Los humanos son distinguidos entre buenos y malos. Las almas humanas también se distinguirían del mal y del bien. En este mundo, hay un monstruo que nació por un tipo de alma. Atacan a los humanos, e intentan en vano convertirse en los gobernantes de la Tierra.",Shounen,MANHUA,Surviving Demon,"Acción, Comedia, Fantasia, Artes Marciales, Vida Escolar, Sobrenatural",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5b2b36af1a210.jpg,129,1K,2.3K,184,144,156,b660ee81-00de-47a3-ae7f-4877cf08c257
146,"Basado en una novela. Un mundo donde los seres humanos, animales, demonios, dioses, dragones y duendes luchan por la supremacía; Una guerra en la que estan los grandes guerreros bestias de la tropa Baemon, los caballeros dragón que se elevan en el cielo, y la raza de demonio que cayó en la batalla con las tropas de ángeles. Un niño mestizo, que lleva la sangre de un ser humano, demonio y bestia, pasó por muchas dificultades que otras personas no tenían, y tiene un inigualable potencial para la guerra. Está destinado a reestructurar las piezas de este mundo, y también destinado a tener una excepcional vida amorosa desgarradora.",Shounen,MANHUA,Kuangshen ( 2013 ),"Acción, Aventura, Comedia, Drama, Fantasia, Sobrenatural, Romance, Tragedia, Género Bender",9.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/9093_TMOmanga.jpg,3.4K,3.8K,9.3K,737,419,616,3955e861-2ac2-45e7-8aae-c7b1b444b319
147,"xiao Feng, un niño que ha recibido el poder del sistema hasta convertirse en un dios.",Shounen,MANHUA,Shen Haos Heavenly Fall System ( 2020 ),"Acción, Aventura, Fantasia, Artes Marciales, Harem, Romance, Ciencia Ficción",0.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/5e47643edd4a9.jpg,852,2.4K,4.9K,1.4K,751,467,7f0a3f48-f3a9-49c7-a9f1-8392b994c360
148,"Esta es seguramente una historia que nunca has pensado! El personaje principal de la caricatura se llama Yuan Xin. Ella es una otaku que le gusta sumergirse en un mundo de fantasía. Ella, que le gusta mirar a los chicos calientes - después de avergonzarse frente a ellos en el patio de la escuela, decide tomar represalias. Inesperadamente, durante el momento crucial, ocurrió un accidente, y ella cruzó al mundo del juego",Shounen,MANHUA,Xuan Ji Ci ( 2016 ),"Romance, Sobrenatural, Comedia, Fantasia, Historia, Género Bender, Misterio",10.00,PUBLICÁNDOSE,https://otakuteca.com/images/books/cover/23687_TMOManga58b77ecea3428.jpg,361,1.7K,2.4K,547,260,248,f538ec3d-3ec7-4270-83e7-203e87e2d48b
